ID,TYPE,PARENT,NAME,SOURCE,TARGET,REFERENCE_MODEL_ID,TERM_ID,LABEL,,PROPERTIES:,level,Code Group,Mapping ID,Code
2dab8bbf-5954-4386-81d2-1b5f54429e70,Group,c190bed9-54cf-4a26-b63d-0a139cffe749,Manufacture of abrasive products and non-metallic mineral products n.e.c.,,,,,,,,3,UK SIC,23.9,239
a5f94dc8-ee5a-4d15-940e-15cb250e21f3,Attribute,2dab8bbf-5954-4386-81d2-1b5f54429e70,Production of abrasive products,,,,,,,,4,UK SIC,2391,2391
dfe6ba0d-8c90-4fc6-86eb-7c3654fc2eb1,Attribute,2dab8bbf-5954-4386-81d2-1b5f54429e70,Manufacture of other non-metallic mineral products n.e.c.,,,,,,,,4,UK SIC,2399,2399
e1f5b8ca-e887-4327-8f84-cf06b805ab86,Group,85f5acaa-e858-4f78-a491-04d0fe83ecc2,Manufacture of basic metals,,,,,,,,2,UK SIC,24,24
f439673d-e0de-4771-b8da-95b4c8d078a5,Group,e1f5b8ca-e887-4327-8f84-cf06b805ab86,Manufacture of basic iron and steel and of ferro-alloys,,,,,,,,3,UK SIC,24.1,241
c6d06462-a5b7-4e0e-8247-b4da310c3844,Attribute,f439673d-e0de-4771-b8da-95b4c8d078a5,Manufacture of basic iron and steel and of ferro-alloys,,,,,,,,4,UK SIC,2410,2410
deae51e9-2a03-4d2f-abf2-f2bf5ce4bb66,Group,e1f5b8ca-e887-4327-8f84-cf06b805ab86,"Manufacture of tubes, pipes, hollow profiles and related fittings, of steel",,,,,,,,3,UK SIC,24.2,242
110a8360-fcfa-4cda-a6db-c75d9207922c,Attribute,deae51e9-2a03-4d2f-abf2-f2bf5ce4bb66,"Manufacture of tubes, pipes, hollow profiles and related fittings, of steel",,,,,,,,4,UK SIC,2420,2420
bbfd4b46-889b-4502-a0fe-35f408b5ed67,Group,e1f5b8ca-e887-4327-8f84-cf06b805ab86,Manufacture of other products of first processing of steel,,,,,,,,3,UK SIC,24.3,243
180247b6-7e4e-4a3d-9dda-779dc7cdde99,Attribute,bbfd4b46-889b-4502-a0fe-35f408b5ed67,Cold drawing of bars,,,,,,,,4,UK SIC,2431,2431
863bc61b-22b1-4e49-9ccf-1d200b6f67e7,Attribute,bbfd4b46-889b-4502-a0fe-35f408b5ed67,Cold rolling of narrow strip,,,,,,,,4,UK SIC,2432,2432
f9c8bc58-b987-43a0-8387-df011ee66f3e,Attribute,bbfd4b46-889b-4502-a0fe-35f408b5ed67,Cold forming or folding,,,,,,,,4,UK SIC,2433,2433
b78f10d6-28bf-415b-b65f-49e6aa218888,Attribute,bbfd4b46-889b-4502-a0fe-35f408b5ed67,Cold drawing of wire,,,,,,,,4,UK SIC,2434,2434
8ed2f1c3-5a5a-4ecc-9ceb-78a22100d117,Group,e1f5b8ca-e887-4327-8f84-cf06b805ab86,Manufacture of basic precious and other non-ferrous metals,,,,,,,,3,UK SIC,24.4,244
e888a286-9aa3-4bf6-a888-d95f9ad9c5d2,Attribute,8ed2f1c3-5a5a-4ecc-9ceb-78a22100d117,Precious metals production,,,,,,,,4,UK SIC,2441,2441
1b46dc78-8229-4892-8788-cfbc5f096f34,Attribute,8ed2f1c3-5a5a-4ecc-9ceb-78a22100d117,Aluminium production,,,,,,,,4,UK SIC,2442,2442
11816be3-9530-4676-9713-e6876d0843f3,Attribute,8ed2f1c3-5a5a-4ecc-9ceb-78a22100d117,"Lead, zinc and tin production",,,,,,,,4,UK SIC,2443,2443
63509eea-bdbf-4fa2-bea4-17d731ba53ec,Attribute,8ed2f1c3-5a5a-4ecc-9ceb-78a22100d117,Copper production,,,,,,,,4,UK SIC,2444,2444
f0d9a77f-b428-4d9c-8500-7789ae0308e6,Attribute,8ed2f1c3-5a5a-4ecc-9ceb-78a22100d117,Other non-ferrous metal production,,,,,,,,4,UK SIC,2445,2445
aa30ee3a-5ac2-4a16-8b8c-08e91bc26435,Attribute,8ed2f1c3-5a5a-4ecc-9ceb-78a22100d117,Processing of nuclear fuel,,,,,,,,4,UK SIC,2446,2446
c6c6b8f0-fdf3-4232-aa28-595ee8f63380,Group,e1f5b8ca-e887-4327-8f84-cf06b805ab86,Casting of metals,,,,,,,,3,UK SIC,24.5,245
afb4a849-c63b-4c48-9d9c-837fbd2f5184,Attribute,c6c6b8f0-fdf3-4232-aa28-595ee8f63380,Casting of iron,,,,,,,,4,UK SIC,2451,2451
3bae0329-69f1-42d0-9e61-d079136cbf59,Attribute,c6c6b8f0-fdf3-4232-aa28-595ee8f63380,Casting of steel,,,,,,,,4,UK SIC,2452,2452
342e5125-21a8-4685-9b2c-055f84ebd93c,Attribute,c6c6b8f0-fdf3-4232-aa28-595ee8f63380,Casting of light metals,,,,,,,,4,UK SIC,2453,2453
b14e705b-ef41-4375-84e1-2b62159c72d4,Attribute,c6c6b8f0-fdf3-4232-aa28-595ee8f63380,Casting of other non-ferrous metals,,,,,,,,4,UK SIC,2454,2454
75b52c4e-e122-4a20-87a7-54b7f3b3a887,Group,85f5acaa-e858-4f78-a491-04d0fe83ecc2,"Manufacture of fabricated metal products, except machinery and equipment",,,,,,,,2,UK SIC,25,25
5fb38ab8-b468-4705-8168-a67afae4a455,Group,75b52c4e-e122-4a20-87a7-54b7f3b3a887,Manufacture of structural metal products,,,,,,,,3,UK SIC,25.1,251
a6115057-815d-428b-8add-54f62f065b07,Attribute,5fb38ab8-b468-4705-8168-a67afae4a455,Manufacture of metal structures and parts of structures,,,,,,,,4,UK SIC,2511,2511
96f405b4-0d0e-4f9d-89a2-219907497476,Attribute,5fb38ab8-b468-4705-8168-a67afae4a455,Manufacture of doors and windows of metal,,,,,,,,4,UK SIC,2512,2512
fe0984ac-c748-4acb-980c-e92a71323680,Group,75b52c4e-e122-4a20-87a7-54b7f3b3a887,"Manufacture of tanks, reservoirs and containers of metal",,,,,,,,3,UK SIC,25.2,252
43f3386d-3fc6-445a-aecb-7818e8c12938,Attribute,fe0984ac-c748-4acb-980c-e92a71323680,Manufacture of central heating radiators and boilers,,,,,,,,4,UK SIC,2521,2521
5d8fecc1-d4ac-4854-afb5-174c42bb80d8,Attribute,fe0984ac-c748-4acb-980c-e92a71323680,"Manufacture of other tanks, reservoirs and containers of metal",,,,,,,,4,UK SIC,2529,2529
5c45b050-f4ab-434d-a5b3-3221646ad25a,Group,75b52c4e-e122-4a20-87a7-54b7f3b3a887,"Manufacture of steam generators, except central heating hot water boilers",,,,,,,,3,UK SIC,25.3,253
3d51ec04-789b-4b09-95e1-7123e87159c3,Attribute,5c45b050-f4ab-434d-a5b3-3221646ad25a,"Manufacture of steam generators, except central heating hot water boilers",,,,,,,,4,UK SIC,2530,2530
5924b7aa-98b4-4671-b7d6-b8d0d212a0dc,Group,75b52c4e-e122-4a20-87a7-54b7f3b3a887,Manufacture of weapons and ammunition,,,,,,,,3,UK SIC,25.4,254
cadf7053-94bd-4d12-8bb5-f830bb3255e0,Attribute,5924b7aa-98b4-4671-b7d6-b8d0d212a0dc,Manufacture of weapons and ammunition,,,,,,,,4,UK SIC,2540,2540
eacd64c3-78d0-41c7-bfa7-af3fdba1b3fb,Group,75b52c4e-e122-4a20-87a7-54b7f3b3a887,"Forging, pressing, stamping and roll-forming of metal; powder metallurgy",,,,,,,,3,UK SIC,25.5,255
f52f6822-8398-4827-855b-f06df7768009,Attribute,eacd64c3-78d0-41c7-bfa7-af3fdba1b3fb,"Forging, pressing, stamping and roll-forming of metal; powder metallurgy",,,,,,,,4,UK SIC,2550,2550
abcbf5ad-9b95-4672-b6c9-6054124abef7,Group,75b52c4e-e122-4a20-87a7-54b7f3b3a887,Treatment and coating of metals; machining,,,,,,,,3,UK SIC,25.6,256
6051749c-06a2-4e8c-b2e2-5cd89a6fdc95,Attribute,abcbf5ad-9b95-4672-b6c9-6054124abef7,Treatment and coating of metals,,,,,,,,4,UK SIC,2561,2561
09d734f8-ecc8-4123-9b55-595fb006285a,Attribute,abcbf5ad-9b95-4672-b6c9-6054124abef7,Machining,,,,,,,,4,UK SIC,2562,2562
42095616-58c5-4f57-91c5-32717ef8ecd0,Group,75b52c4e-e122-4a20-87a7-54b7f3b3a887,"Manufacture of cutlery, tools and general hardware",,,,,,,,3,UK SIC,25.7,257
8cf3c2d8-19af-4787-9430-7345a22a4235,Attribute,42095616-58c5-4f57-91c5-32717ef8ecd0,Manufacture of cutlery,,,,,,,,4,UK SIC,2571,2571
9c63002c-e8ac-4d77-be37-0e4e6b844560,Attribute,42095616-58c5-4f57-91c5-32717ef8ecd0,Manufacture of locks and hinges,,,,,,,,4,UK SIC,2572,2572
e65d16ad-cbff-41e4-8363-ae4cb478ed39,Attribute,42095616-58c5-4f57-91c5-32717ef8ecd0,Manufacture of tools,,,,,,,,4,UK SIC,2573,2573
437537f0-0862-4af2-95dc-882b9d0345f4,Group,75b52c4e-e122-4a20-87a7-54b7f3b3a887,Manufacture of other fabricated metal products,,,,,,,,3,UK SIC,25.9,259
1ef91701-218c-4305-a249-701243abee81,Attribute,437537f0-0862-4af2-95dc-882b9d0345f4,Manufacture of steel drums and similar containers,,,,,,,,4,UK SIC,2591,2591
48cb1f18-561b-4460-8542-d77f1653dc72,Attribute,437537f0-0862-4af2-95dc-882b9d0345f4,Manufacture of light metal packaging,,,,,,,,4,UK SIC,2592,2592
cd2b21e8-b956-496e-ad3d-f231d70b44ef,Attribute,437537f0-0862-4af2-95dc-882b9d0345f4,"Manufacture of wire products, chain and springs",,,,,,,,4,UK SIC,2593,2593
8d8b1e72-f097-4732-94d6-254f67d0e8c0,Attribute,437537f0-0862-4af2-95dc-882b9d0345f4,Manufacture of fasteners and screw machine products,,,,,,,,4,UK SIC,2594,2594
83b0ce56-f8b1-4003-ad7f-866175c7adf2,Attribute,437537f0-0862-4af2-95dc-882b9d0345f4,Manufacture of other fabricated metal products n.e.c.,,,,,,,,4,UK SIC,2599,2599
a96873f3-5742-4050-a624-dd4694e0a476,Group,85f5acaa-e858-4f78-a491-04d0fe83ecc2,"Manufacture of computer, electronic and optical products",,,,,,,,2,UK SIC,26,26
7496143b-dfa4-44b9-9121-3b7b6b571629,Group,a96873f3-5742-4050-a624-dd4694e0a476,Manufacture of electronic components and boards,,,,,,,,3,UK SIC,26.1,261
c1ccd479-bcdd-4a68-811f-7a7d58d476bc,Attribute,7496143b-dfa4-44b9-9121-3b7b6b571629,Manufacture of electronic components,,,,,,,,4,UK SIC,2611,2611
96d851c7-5800-4d7b-92d9-18ae759e4f2d,Attribute,7496143b-dfa4-44b9-9121-3b7b6b571629,Manufacture of loaded electronic boards,,,,,,,,4,UK SIC,2612,2612
9bd124f2-1def-4ccf-9093-b2cc90768a6f,Group,a96873f3-5742-4050-a624-dd4694e0a476,Manufacture of computers and peripheral equipment,,,,,,,,3,UK SIC,26.2,262
7aebb676-e455-4742-aa15-b8a1d743ef06,Attribute,9bd124f2-1def-4ccf-9093-b2cc90768a6f,Manufacture of computers and peripheral equipment,,,,,,,,4,UK SIC,2620,2620
dd66c95d-e990-4cec-9689-2b7408c556d3,Group,a96873f3-5742-4050-a624-dd4694e0a476,Manufacture of communication equipment,,,,,,,,3,UK SIC,26.3,263
7ea48065-0f48-4778-9fba-600b6812b621,Group,dd66c95d-e990-4cec-9689-2b7408c556d3,Manufacture of communication equipment,,,,,,,,4,UK SIC,2630,2630
f770e929-6742-4cab-8493-96a665fabd72,Attribute,7ea48065-0f48-4778-9fba-600b6812b621,Manufacture of telegraph and telephone apparatus and equipment,,,,,,,,5,UK SIC,26301,26301
574b0221-e3dd-44c6-a37d-1808576a74ec,Attribute,7ea48065-0f48-4778-9fba-600b6812b621,Manufacture of communication equipment (other than telegraph and telephone apparatus and equipment),,,,,,,,5,UK SIC,26309,26309
e5ce8581-fd91-4015-a95a-60ce8b5a4f6e,Group,a96873f3-5742-4050-a624-dd4694e0a476,Manufacture of consumer electronics,,,,,,,,3,UK SIC,26.4,264
8f94f582-ee7a-48e6-a836-dc9e11798fb7,Attribute,e5ce8581-fd91-4015-a95a-60ce8b5a4f6e,Manufacture of consumer electronics,,,,,,,,4,UK SIC,2640,2640
5de47c0b-7fdc-4110-a83e-8648b5d95589,Group,a96873f3-5742-4050-a624-dd4694e0a476,"Manufacture of instruments and appliances for measuring, testing and navigation; watches and clocks",,,,,,,,3,UK SIC,26.5,265
883fb31e-c8ad-4bf8-bc46-7f59f2af7f9c,Group,5de47c0b-7fdc-4110-a83e-8648b5d95589,"Manufacture of instruments and appliances for measuring, testing and navigation",,,,,,,,4,UK SIC,2651,2651
b001e7d6-6f4c-46b5-8cf1-73cc04c56283,Attribute,883fb31e-c8ad-4bf8-bc46-7f59f2af7f9c,"Manufacture of electronic instruments and appliances for measuring, testing, and navigation, except industrial process control equipment",,,,,,,,5,UK SIC,26511,26511
1b640844-8a86-48e3-8902-e0ccc4ee6f75,Attribute,883fb31e-c8ad-4bf8-bc46-7f59f2af7f9c,Manufacture of electronic industrial process control equipment,,,,,,,,5,UK SIC,26512,26512
6767f947-04a2-415a-a140-12e5eae9f52d,Attribute,883fb31e-c8ad-4bf8-bc46-7f59f2af7f9c,"Manufacture of non-electronic instruments and appliances for measuring, testing and navigation, except industrial process control equipment",,,,,,,,5,UK SIC,26513,26513
26ac282e-79f1-4020-a3e9-73be26d0cfaa,Attribute,883fb31e-c8ad-4bf8-bc46-7f59f2af7f9c,Manufacture of non-electronic industrial process control equipment,,,,,,,,5,UK SIC,26514,26514
c504a7d4-7d59-4bf9-9570-4d5d90a3ba7b,Attribute,5de47c0b-7fdc-4110-a83e-8648b5d95589,Manufacture of watches and clocks,,,,,,,,4,UK SIC,2652,2652
208170ba-981b-4a47-ae48-1d93aa216bb3,Group,a96873f3-5742-4050-a624-dd4694e0a476,"Manufacture of irradiation, electromedical and electrotherapeutic equipment",,,,,,,,3,UK SIC,26.6,266
5492f80b-2719-44cf-b31d-b11fe91a0527,Attribute,208170ba-981b-4a47-ae48-1d93aa216bb3,"Manufacture of irradiation, electromedical and electrotherapeutic equipment",,,,,,,,4,UK SIC,2660,2660
3c99914e-b18b-4294-926c-5c114cdafebb,Group,a96873f3-5742-4050-a624-dd4694e0a476,Manufacture of optical instruments and photographic equipment,,,,,,,,3,UK SIC,26.7,267
a0f2f721-84b0-406b-8f4d-b665d9410cde,Group,3c99914e-b18b-4294-926c-5c114cdafebb,Manufacture of optical instruments and photographic equipment,,,,,,,,4,UK SIC,2670,2670
e18db14f-3cf3-4a22-a765-3ddc7f6c3af9,Attribute,a0f2f721-84b0-406b-8f4d-b665d9410cde,Manufacture of optical precision instruments,,,,,,,,5,UK SIC,26701,26701
f99d3021-c094-4be5-a1cb-e1fbc5e5a355,Attribute,a0f2f721-84b0-406b-8f4d-b665d9410cde,Manufacture of photographic and cinematographic equipment,,,,,,,,5,UK SIC,26702,26702
183b2aa3-c47f-40e2-a1c5-26e8344f4286,Group,a96873f3-5742-4050-a624-dd4694e0a476,Manufacture of magnetic and optical media,,,,,,,,3,UK SIC,26.8,268
11b26d0f-e135-4926-8235-65a80ed43cc3,Attribute,183b2aa3-c47f-40e2-a1c5-26e8344f4286,Manufacture of magnetic and optical media,,,,,,,,4,UK SIC,2680,2680
03e97b43-3d6d-4074-830c-df86541a1bdb,Group,85f5acaa-e858-4f78-a491-04d0fe83ecc2,Manufacture of electrical equipment,,,,,,,,2,UK SIC,27,27
d039c178-92d6-45a2-aeac-3fb71377ee71,Group,03e97b43-3d6d-4074-830c-df86541a1bdb,"Manufacture of electric motors, generators, transformers and electricity distribution and control apparatus",,,,,,,,3,UK SIC,27.1,271
fb0329d7-8634-4343-93b3-d8f8e57fd43f,Attribute,d039c178-92d6-45a2-aeac-3fb71377ee71,"Manufacture of electric motors, generators and transformers",,,,,,,,4,UK SIC,2711,2711
27e631e3-1796-4514-8560-39b957ed9089,Attribute,d039c178-92d6-45a2-aeac-3fb71377ee71,Manufacture of electricity distribution and control apparatus,,,,,,,,4,UK SIC,2712,2712
4e4999d7-3436-4791-b245-ce16a5d00fec,Group,03e97b43-3d6d-4074-830c-df86541a1bdb,Manufacture of batteries and accumulators,,,,,,,,3,UK SIC,27.2,272
0ee06fbb-4450-4b50-a61f-af36042fa297,Attribute,4e4999d7-3436-4791-b245-ce16a5d00fec,Manufacture of batteries and accumulators,,,,,,,,4,UK SIC,2720,2720
45d0a0b1-9aa6-4100-a1b0-351b2a793f53,Group,03e97b43-3d6d-4074-830c-df86541a1bdb,Manufacture of wiring and wiring devices,,,,,,,,3,UK SIC,27.3,273
dcc86c1a-4a14-4d04-a6c2-83cb932d0780,Attribute,45d0a0b1-9aa6-4100-a1b0-351b2a793f53,Manufacture of fibre optic cables,,,,,,,,4,UK SIC,2731,2731
ce9ed7db-e526-4831-848d-19d279f70130,Attribute,45d0a0b1-9aa6-4100-a1b0-351b2a793f53,Manufacture of other electronic and electric wires and cables,,,,,,,,4,UK SIC,2732,2732
1730ad95-ab2d-4a89-a4ed-7f1202435903,Attribute,45d0a0b1-9aa6-4100-a1b0-351b2a793f53,Manufacture of wiring devices,,,,,,,,4,UK SIC,2733,2733
fc122384-c3cf-44ac-bd77-9e7942cc5b39,Group,03e97b43-3d6d-4074-830c-df86541a1bdb,Manufacture of electric lighting equipment,,,,,,,,3,UK SIC,27.4,274
851ecb47-f44a-46cf-bece-c6a96b0eb1c2,Attribute,fc122384-c3cf-44ac-bd77-9e7942cc5b39,Manufacture of electric lighting equipment,,,,,,,,4,UK SIC,2740,2740
df78e21f-8580-4f0a-8010-6a90d39ea9b9,Group,03e97b43-3d6d-4074-830c-df86541a1bdb,Manufacture of domestic appliances,,,,,,,,3,UK SIC,27.5,275
36c56d6e-37c6-4723-bf17-73f1e484653a,Attribute,df78e21f-8580-4f0a-8010-6a90d39ea9b9,Manufacture of electric domestic appliances,,,,,,,,4,UK SIC,2751,2751
bf855a07-e61c-46d5-b47f-bfcb52bb3fc7,Attribute,df78e21f-8580-4f0a-8010-6a90d39ea9b9,Manufacture of non-electric domestic appliances,,,,,,,,4,UK SIC,2752,2752
b6806dd2-750e-4e2d-ae1a-2e6b38478f7e,Group,03e97b43-3d6d-4074-830c-df86541a1bdb,Manufacture of other electrical equipment,,,,,,,,3,UK SIC,27.9,279
266c24f2-3fb7-4d71-ba30-915694b62fcd,Attribute,b6806dd2-750e-4e2d-ae1a-2e6b38478f7e,Manufacture of other electrical equipment,,,,,,,,4,UK SIC,2790,2790
72ab3845-789b-4767-92b5-466af69cde65,Group,85f5acaa-e858-4f78-a491-04d0fe83ecc2,Manufacture of machinery and equipment n.e.c.,,,,,,,,2,UK SIC,28,28
2c153d41-5554-48b2-97fc-9b78c71e59ee,Group,72ab3845-789b-4767-92b5-466af69cde65,Manufacture of general-purpose machinery,,,,,,,,3,UK SIC,28.1,281
e13202ca-975a-40a7-98e4-00ada83f11cf,Attribute,2c153d41-5554-48b2-97fc-9b78c71e59ee,"Manufacture of engines and turbines, except aircraft, vehicle and cycle engines",,,,,,,,4,UK SIC,2811,2811
d410e092-b95c-4b51-8f8c-8de4b6996902,Attribute,2c153d41-5554-48b2-97fc-9b78c71e59ee,Manufacture of fluid power equipment,,,,,,,,4,UK SIC,2812,2812
278e210c-0464-4396-97ce-001749d3233a,Group,2c153d41-5554-48b2-97fc-9b78c71e59ee,Manufacture of other pumps and compressors,,,,,,,,4,UK SIC,2813,2813
097223d5-6764-4a6f-809f-7f21a4c60d65,Attribute,278e210c-0464-4396-97ce-001749d3233a,Manufacture of pumps,,,,,,,,5,UK SIC,28131,28131
fba949d3-820e-48af-9971-266472cb81c8,Attribute,278e210c-0464-4396-97ce-001749d3233a,Manufacture of compressors,,,,,,,,5,UK SIC,28132,28132
b658e1f9-21a8-4325-88d6-23da313697ef,Attribute,2c153d41-5554-48b2-97fc-9b78c71e59ee,Manufacture of other taps and valves,,,,,,,,4,UK SIC,2814,2814
a842e4e2-842c-4ce1-bb2f-8027e1ed7061,Attribute,2c153d41-5554-48b2-97fc-9b78c71e59ee,"Manufacture of bearings, gears, gearing and driving elements",,,,,,,,4,UK SIC,2815,2815
92035ee8-9dd9-4361-92e6-c9ab7ae591b7,Group,72ab3845-789b-4767-92b5-466af69cde65,Manufacture of other general-purpose machinery,,,,,,,,3,UK SIC,28.2,282
d7e4f3c2-388c-4e7f-9ba2-1ce9e5b4a67d,Attribute,92035ee8-9dd9-4361-92e6-c9ab7ae591b7,"Manufacture of ovens, furnaces and furnace burners",,,,,,,,4,UK SIC,2821,2821
90ede08a-fc91-4484-be07-10522a6ba088,Attribute,92035ee8-9dd9-4361-92e6-c9ab7ae591b7,Manufacture of lifting and handling equipment,,,,,,,,4,UK SIC,2822,2822
5b57d714-0564-427f-8266-d238b0c73a2e,Attribute,92035ee8-9dd9-4361-92e6-c9ab7ae591b7,Manufacture of office machinery and equipment (except computers and peripheral equipment),,,,,,,,4,UK SIC,2823,2823
37673b21-7bcd-4e95-87ae-b15074e3f4ce,Attribute,92035ee8-9dd9-4361-92e6-c9ab7ae591b7,Manufacture of power-driven hand tools,,,,,,,,4,UK SIC,2824,2824
0d23d951-6df1-45d6-b6e0-dd1b0992b49e,Attribute,92035ee8-9dd9-4361-92e6-c9ab7ae591b7,Manufacture of non-domestic cooling and ventilation equipment,,,,,,,,4,UK SIC,2825,2825
a140012a-4875-4ee1-be8e-69d8aa53c0b8,Attribute,92035ee8-9dd9-4361-92e6-c9ab7ae591b7,Manufacture of other general-purpose machinery n.e.c.,,,,,,,,4,UK SIC,2829,2829
6f0149b7-6b52-4385-8d99-7d9d73850d5e,Group,72ab3845-789b-4767-92b5-466af69cde65,Manufacture of agricultural and forestry machinery,,,,,,,,3,UK SIC,28.3,283
728056a6-9d05-4333-a3d4-51bfa6ae0fd0,Group,6f0149b7-6b52-4385-8d99-7d9d73850d5e,Manufacture of agricultural and forestry machinery,,,,,,,,4,UK SIC,2830,2830
cb421b8f-beab-4e8a-bc64-77ed76c67f9e,Attribute,728056a6-9d05-4333-a3d4-51bfa6ae0fd0,Manufacture of agricultural tractors,,,,,,,,5,UK SIC,28301,28301
5594ac3b-18bf-41d7-ba29-0ca9a0662b36,Attribute,728056a6-9d05-4333-a3d4-51bfa6ae0fd0,Manufacture of agricultural and forestry machinery (other than agricultural tractors),,,,,,,,5,UK SIC,28302,28302
0ac87f1f-3573-4ee3-9a36-92d037e6c62c,Group,72ab3845-789b-4767-92b5-466af69cde65,Manufacture of metal forming machinery and machine tools,,,,,,,,3,UK SIC,28.4,284
2bec4816-0126-419a-b86d-e4e2428577c6,Attribute,0ac87f1f-3573-4ee3-9a36-92d037e6c62c,Manufacture of metal forming machinery,,,,,,,,4,UK SIC,2841,2841
8cd212fc-bd6d-4b8a-9af4-2952009da5e8,Attribute,0ac87f1f-3573-4ee3-9a36-92d037e6c62c,Manufacture of other machine tools,,,,,,,,4,UK SIC,2849,2849
d0171905-f8c9-4d03-baeb-4dec49444aee,Group,72ab3845-789b-4767-92b5-466af69cde65,Manufacture of other special-purpose machinery,,,,,,,,3,UK SIC,28.9,289
6a8c3202-306b-4fa6-8bc6-8360cf47306e,Attribute,d0171905-f8c9-4d03-baeb-4dec49444aee,Manufacture of machinery for metallurgy,,,,,,,,4,UK SIC,2891,2891
077883d5-42c8-41c7-b9e6-1574b99d9c24,Group,d0171905-f8c9-4d03-baeb-4dec49444aee,"Manufacture of machinery for mining, quarrying and construction",,,,,,,,4,UK SIC,2892,2892
c49127a7-585a-4e66-b286-33434c76eaa9,Attribute,077883d5-42c8-41c7-b9e6-1574b99d9c24,Manufacture of machinery for mining,,,,,,,,5,UK SIC,28921,28921
25f0c676-e605-4fb3-8066-96cc7dd0c4d1,Attribute,077883d5-42c8-41c7-b9e6-1574b99d9c24,Manufacture of earthmoving equipment,,,,,,,,5,UK SIC,28922,28922
644fe5ed-82f4-4eee-a58d-e1feaacd5bb9,Attribute,077883d5-42c8-41c7-b9e6-1574b99d9c24,Manufacture of equipment for concrete crushing and screening roadworks,,,,,,,,5,UK SIC,28923,28923
919b72b9-3b46-422f-808e-eb01088bba97,Attribute,d0171905-f8c9-4d03-baeb-4dec49444aee,"Manufacture of machinery for food, beverage and tobacco processing",,,,,,,,4,UK SIC,2893,2893
1af36e49-e83a-414d-8767-e587d2896542,Attribute,d0171905-f8c9-4d03-baeb-4dec49444aee,"Manufacture of machinery for textile, apparel and leather production",,,,,,,,4,UK SIC,2894,2894
e7835600-1d38-4c3e-9e0c-a4b1301fdcfa,Attribute,d0171905-f8c9-4d03-baeb-4dec49444aee,Manufacture of machinery for paper and paperboard production,,,,,,,,4,UK SIC,2895,2895
d290c1ac-79ba-4bd4-9293-c4eb8b646a0f,Attribute,d0171905-f8c9-4d03-baeb-4dec49444aee,Manufacture of plastics and rubber machinery,,,,,,,,4,UK SIC,2896,2896
3618b211-c6e4-4392-b9ce-5e20e0901971,Attribute,d0171905-f8c9-4d03-baeb-4dec49444aee,Manufacture of other special-purpose machinery n.e.c.,,,,,,,,4,UK SIC,2899,2899
900eb8d0-d8af-42e8-9606-dfcaae9230d7,Group,85f5acaa-e858-4f78-a491-04d0fe83ecc2,"Manufacture of motor vehicles, trailers and semi-trailers",,,,,,,,2,UK SIC,29,29
82bb0fea-16f4-479b-b3f0-a1aa0919a9e9,Group,900eb8d0-d8af-42e8-9606-dfcaae9230d7,Manufacture of motor vehicles,,,,,,,,3,UK SIC,29.1,291
40294f31-fde2-4784-88fd-45ef24f969e9,Attribute,82bb0fea-16f4-479b-b3f0-a1aa0919a9e9,Manufacture of motor vehicles,,,,,,,,4,UK SIC,2910,2910
00d3acdc-bc63-49db-a071-cf92549b2366,Group,900eb8d0-d8af-42e8-9606-dfcaae9230d7,Manufacture of bodies (coachwork) for motor vehicles; manufacture of trailers and semi-trailers,,,,,,,,3,UK SIC,29.2,292
ff5711f6-71cd-49d0-809c-fe1f2a50b6b8,Group,00d3acdc-bc63-49db-a071-cf92549b2366,Manufacture of bodies (coachwork) for motor vehicles; manufacture of trailers and semi-trailers,,,,,,,,4,UK SIC,2920,2920
953b5b18-9ed4-430a-93c1-0603e6492faf,Attribute,ff5711f6-71cd-49d0-809c-fe1f2a50b6b8,Manufacture of bodies (coachwork) for motor vehicles (except caravans),,,,,,,,5,UK SIC,29201,29201
583e2688-f5f5-4140-b97c-ab05d5f74f88,Attribute,ff5711f6-71cd-49d0-809c-fe1f2a50b6b8,Manufacture of trailers and semi-trailers,,,,,,,,5,UK SIC,29202,29202
574cf42a-bfd2-45c9-8dee-846a64339e7c,Attribute,ff5711f6-71cd-49d0-809c-fe1f2a50b6b8,Manufacture of caravans,,,,,,,,5,UK SIC,29203,29203
735df5d0-e46a-40af-9a6f-5cf3d1481f65,Group,900eb8d0-d8af-42e8-9606-dfcaae9230d7,Manufacture of parts and accessories for motor vehicles,,,,,,,,3,UK SIC,29.3,293
a2ff86ab-6175-4e58-9958-c75f6a70e59f,Attribute,735df5d0-e46a-40af-9a6f-5cf3d1481f65,Manufacture of electrical and electronic equipment for motor vehicles,,,,,,,,4,UK SIC,2931,2931
8732dc2b-2f8f-4d12-aba1-cb57aa61ff0c,Attribute,735df5d0-e46a-40af-9a6f-5cf3d1481f65,Manufacture of other parts and accessories for motor vehicles,,,,,,,,4,UK SIC,2932,2932
d55d456a-5569-4ca6-b8f2-f544f77d9de0,Group,85f5acaa-e858-4f78-a491-04d0fe83ecc2,Manufacture of other transport equipment,,,,,,,,2,UK SIC,30,30
d002668d-beee-4564-9275-e367d0dbbf99,Group,d55d456a-5569-4ca6-b8f2-f544f77d9de0,Building of ships and boats,,,,,,,,3,UK SIC,30.1,301
33ebd2a6-aa7d-48ed-90a9-af90e59fb8c3,Attribute,d002668d-beee-4564-9275-e367d0dbbf99,Building of ships and floating structures,,,,,,,,4,UK SIC,3011,3011
