ID,TYPE,PARENT,NAME,SOURCE,TARGET,REFERENCE_MODEL_ID,TERM_ID,LABEL,,PROPERTIES:,level,description,Code Group,Code,Mapping ID,Full Code,NACE Rev 1.1 Code,NACE Rev 1.1 desc,Level 0 Group,id,NACE rev 1 Source,NACE Rev 2 Target,Updates
2cd549c9-fb4b-4ba4-82fd-54b4b1cfc5d2,Object,417c781b-2fcb-404a-a151-596d895b9802,Financial intermediation,,,,,,,,1,,NACE Rev 1,J,J,J,,,,,,,
1cf4b15e-c931-4a30-8100-07d3e461aae9,Group,2cd549c9-fb4b-4ba4-82fd-54b4b1cfc5d2,Financial intermediation,,,,,,,,2,,NACE Rev 1,JA,JA,JA,,,,J,,,
982ffbd2-de38-4aa9-bbd4-a9d899ca6b3b,Group,1cf4b15e-c931-4a30-8100-07d3e461aae9,"Financial intermediation, except insurance and pension funding",,,,,,,,3,,NACE Rev 1,65,65,JA65,,,,JA,,,
9894aa8e-0cfc-4bb3-b613-fe72a4edf290,Group,982ffbd2-de38-4aa9-bbd4-a9d899ca6b3b,Monetary intermediation,,,,,,,,4,,NACE Rev 1,65.1,65.1,,,,,65,,,
5cbace82-205f-4f64-9aed-73baf47ab17f,Attribute,9894aa8e-0cfc-4bb3-b613-fe72a4edf290,Central banking,,742de424-230e-47dd-bfee-7fb55c15bba3,,,,,,5,,NACE Rev 1,65.11,65.11,,,,,65.1,,,
a9de73f0-d942-41db-9fae-d74432bad67e,Transition,,,5cbace82-205f-4f64-9aed-73baf47ab17f,742de424-230e-47dd-bfee-7fb55c15bba3,,,,,,,,NACE Rev 1 to Rev 2,,,,,,,,65.11,64.11,=
7d6e1cd5-a026-4ef7-afca-52131ac81c8b,Attribute,9894aa8e-0cfc-4bb3-b613-fe72a4edf290,Other monetary intermediation,,3b4f6bcd-533c-49c9-bbcc-5d2d3f63ff7d,,,,,,5,,NACE Rev 1,65.12,65.12,,,,,65.1,,,
3add462a-f18f-4706-8e59-1b2932bec1ce,Transition,,,7d6e1cd5-a026-4ef7-afca-52131ac81c8b,3b4f6bcd-533c-49c9-bbcc-5d2d3f63ff7d,,,,,,,,NACE Rev 1 to Rev 2,,,,,,,,65.12,64.19,=
715f4edc-0106-43d9-be27-49bc6547d774,Group,982ffbd2-de38-4aa9-bbd4-a9d899ca6b3b,Other financial intermediation,,,,,,,,4,,NACE Rev 1,65.2,65.2,,,,,65,,,
db308e1a-851b-433c-aa64-42d23c6164a2,Attribute,715f4edc-0106-43d9-be27-49bc6547d774,Financial leasing,,ec287555-6bcf-4cc9-ba74-69eb1bc6ee6c,,,,,,5,,NACE Rev 1,65.21,65.21,,,,,65.2,,,
110bac14-d1d4-48c7-b4b4-acf463ff258c,Transition,,,db308e1a-851b-433c-aa64-42d23c6164a2,ec287555-6bcf-4cc9-ba74-69eb1bc6ee6c,,,,,,,,NACE Rev 1 to Rev 2,,,,,,,,65.21,64.91,=
664f9a96-2b3d-48bb-a9a8-29efdc69a2e3,Attribute,715f4edc-0106-43d9-be27-49bc6547d774,Other credit granting,,"3f8af51f-9884-4974-8066-485beea3306e,9b0c5b16-b27a-481c-820d-30d4800e00c5",,,,,,5,,NACE Rev 1,65.22,65.22,,,,,65.2,,,
4740eb0b-dbec-4baa-9c35-f931f7f91d44,Transition,,,664f9a96-2b3d-48bb-a9a8-29efdc69a2e3,3f8af51f-9884-4974-8066-485beea3306e,,,,,,,,NACE Rev 1 to Rev 2,,,,,,,,65.22,64.92,Except factoring services
f0637a81-b35a-4b32-945d-386c2d49a7a1,Transition,,,664f9a96-2b3d-48bb-a9a8-29efdc69a2e3,9b0c5b16-b27a-481c-820d-30d4800e00c5,,,,,,,,NACE Rev 1 to Rev 2,,,,,,,,65.22,64.99,Factoring services
ebb10ca9-fdcd-4725-8f23-2d819973c74d,Attribute,715f4edc-0106-43d9-be27-49bc6547d774,Other financial intermediation n.e.c.,,"3225bebd-c91b-424d-941b-ea596dc65b7c,0bc0845e-b167-4e61-a80f-51da62d6ae9a,9b0c5b16-b27a-481c-820d-30d4800e00c5",,,,,,5,,NACE Rev 1,65.23,65.23,,,,,65.2,,,
a7847f03-2380-4842-a56f-0bb82bfc637a,Transition,,,ebb10ca9-fdcd-4725-8f23-2d819973c74d,3225bebd-c91b-424d-941b-ea596dc65b7c,,,,,,,,NACE Rev 1 to Rev 2,,,,,,,,65.23,64.2,Activities of financial holding companies
f59a7b76-cb15-4a33-a04d-acc15ede7961,Transition,,,ebb10ca9-fdcd-4725-8f23-2d819973c74d,0bc0845e-b167-4e61-a80f-51da62d6ae9a,,,,,,,,NACE Rev 1 to Rev 2,,,,,,,,65.23,64.3,"Trusts, funds and other financial vehicles"
0d94d51c-a2da-493e-b216-b66d393fb10a,Transition,,,ebb10ca9-fdcd-4725-8f23-2d819973c74d,9b0c5b16-b27a-481c-820d-30d4800e00c5,,,,,,,,NACE Rev 1 to Rev 2,,,,,,,,65.23,64.99,Other financial intermediation primarily concerned with distributing funds other than by making loans
a33f9f7d-a978-4818-acec-a237b0bc9f19,Group,1cf4b15e-c931-4a30-8100-07d3e461aae9,"Insurance and pension funding, except compulsory social security",,,,,,,,3,,NACE Rev 1,66,66,JA66,,,,JA,,,
65badf73-4234-494c-b156-ee855e5cad4a,Group,a33f9f7d-a978-4818-acec-a237b0bc9f19,"Insurance and pension funding, except compulsory social security",,,,,,,,4,,NACE Rev 1,66.0,66,,,,,66,,,
4a954aa4-659a-44d9-a963-c63f4315785d,Attribute,65badf73-4234-494c-b156-ee855e5cad4a,Life insurance,,"f8dc9277-d59f-4ab6-9973-404aefb27577,6bfcc9e1-b07e-4ddb-b71e-e64e46306f84",,,,,,5,,NACE Rev 1,66.01,66.01,,,,,66,,,
a94a0728-9156-488a-8a87-20aa954394cb,Transition,,,4a954aa4-659a-44d9-a963-c63f4315785d,f8dc9277-d59f-4ab6-9973-404aefb27577,,,,,,,,NACE Rev 1 to Rev 2,,,,,,,,66.01,65.11,Life insurance with or without a substantial savings element
d390ef77-7975-4399-ae73-ff86fa66958a,Transition,,,4a954aa4-659a-44d9-a963-c63f4315785d,6bfcc9e1-b07e-4ddb-b71e-e64e46306f84,,,,,,,,NACE Rev 1 to Rev 2,,,,,,,,66.01,65.2,Life reinsurance with or without a substantial savings element
e355862b-7c44-4fac-a586-c7d75f4914d8,Attribute,65badf73-4234-494c-b156-ee855e5cad4a,Pension funding,,"6bfcc9e1-b07e-4ddb-b71e-e64e46306f84,69161562-eb97-4059-8cef-1065a2b9ef62",,,,,,5,,NACE Rev 1,66.02,66.02,,,,,66,,,
0cf1325d-cb1e-4ea3-a7ed-ff7072cd96d6,Transition,,,e355862b-7c44-4fac-a586-c7d75f4914d8,6bfcc9e1-b07e-4ddb-b71e-e64e46306f84,,,,,,,,NACE Rev 1 to Rev 2,,,,,,,,66.02,65.2,Reinsurance related to pension funding
94076376-346b-498d-89b9-b551d5f4a7a2,Transition,,,e355862b-7c44-4fac-a586-c7d75f4914d8,69161562-eb97-4059-8cef-1065a2b9ef62,,,,,,,,NACE Rev 1 to Rev 2,,,,,,,,66.02,65.3,Except reinsurance services
c7b08a68-3522-48ec-bbfa-bf8a6a8599c4,Attribute,65badf73-4234-494c-b156-ee855e5cad4a,Non-life insurance,,"802711f8-c22c-4179-b9b1-b4ddaf03c9c5,6bfcc9e1-b07e-4ddb-b71e-e64e46306f84",,,,,,5,,NACE Rev 1,66.03,66.03,,,,,66,,,
af127520-dfab-496e-94cb-0235971629cc,Transition,,,c7b08a68-3522-48ec-bbfa-bf8a6a8599c4,802711f8-c22c-4179-b9b1-b4ddaf03c9c5,,,,,,,,NACE Rev 1 to Rev 2,,,,,,,,66.03,65.12,Insurance of non-life insurance business
071017c5-6afa-4e28-aaf6-8de647a0bfab,Transition,,,c7b08a68-3522-48ec-bbfa-bf8a6a8599c4,6bfcc9e1-b07e-4ddb-b71e-e64e46306f84,,,,,,,,NACE Rev 1 to Rev 2,,,,,,,,66.03,65.2,Reinsurance of non-life insurance business
e9bef35c-a3b3-425c-a57f-08d6b2c16aa8,Group,1cf4b15e-c931-4a30-8100-07d3e461aae9,Activities auxiliary to financial intermediation,,,,,,,,3,,NACE Rev 1,67,67,JA67,,,,JA,,,
8f7eb69f-2e0a-488e-82bc-bb0e76749547,Group,e9bef35c-a3b3-425c-a57f-08d6b2c16aa8,"Activities auxiliary to financial intermediation, except insurance and pension funding",,,,,,,,4,,NACE Rev 1,67.1,67.1,,,,,67,,,
fe04f984-8094-410d-ae34-95a6b3cfe599,Attribute,8f7eb69f-2e0a-488e-82bc-bb0e76749547,Administration of financial markets,,0f4795a1-9cf2-4183-9a08-255eb00c9a73,,,,,,5,,NACE Rev 1,67.11,67.11,,,,,67.1,,,
f6678a66-db3e-45df-bc4e-f88a2e5e1d92,Transition,,,fe04f984-8094-410d-ae34-95a6b3cfe599,0f4795a1-9cf2-4183-9a08-255eb00c9a73,,,,,,,,NACE Rev 1 to Rev 2,,,,,,,,67.11,66.11,=
da0b2c59-31d3-47f1-9437-d0cc15bea745,Attribute,8f7eb69f-2e0a-488e-82bc-bb0e76749547,Security broking and fund management,,"c4401004-6afc-43dc-9f90-b892d951b2df,bd178f13-7d99-4e52-8e41-4faac02bdaa4",,,,,,5,,NACE Rev 1,67.12,67.12,,,,,67.1,,,
b49e7ed6-1755-487c-a36b-56d014aac9e2,Transition,,,da0b2c59-31d3-47f1-9437-d0cc15bea745,c4401004-6afc-43dc-9f90-b892d951b2df,,,,,,,,NACE Rev 1 to Rev 2,,,,,,,,67.12,66.12,Dealing in financial markets on behalf of others (e.g. stock-broking) and related activities
0ab15fc2-9f0b-466d-a980-ed9eb2816c13,Transition,,,da0b2c59-31d3-47f1-9437-d0cc15bea745,bd178f13-7d99-4e52-8e41-4faac02bdaa4,,,,,,,,NACE Rev 1 to Rev 2,,,,,,,,67.12,66.3,Fund management activities
9013fa46-d29a-453a-ba3a-1aa8581c9462,Attribute,8f7eb69f-2e0a-488e-82bc-bb0e76749547,Activities auxiliary to financial intermediation n.e.c.,,"c4401004-6afc-43dc-9f90-b892d951b2df,b8f2fa95-e11f-4fe0-9ea6-966c78840d1b",,,,,,5,,NACE Rev 1,67.13,67.13,,,,,67.1,,,
85dbcf2b-e390-4b14-aade-f98043b41253,Transition,,,9013fa46-d29a-453a-ba3a-1aa8581c9462,c4401004-6afc-43dc-9f90-b892d951b2df,,,,,,,,NACE Rev 1 to Rev 2,,,,,,,,67.13,66.12,Activities of bureaux de change
76ecef51-ec31-4152-947b-f99a6ad06883,Transition,,,9013fa46-d29a-453a-ba3a-1aa8581c9462,b8f2fa95-e11f-4fe0-9ea6-966c78840d1b,,,,,,,,NACE Rev 1 to Rev 2,,,,,,,,67.13,66.19,"Except ""bureaux de change"""
7f67e463-cf75-4ea5-b306-ae93e0d8c14d,Group,e9bef35c-a3b3-425c-a57f-08d6b2c16aa8,Activities auxiliary to insurance and pension funding,,"8c5a3ff7-ee32-4c16-b4d2-b24a4512595b,aca4a658-ccc5-48a4-bff3-277222e1c01d,e6c60c7b-442c-45b6-8eab-7a289c81b20d",,,,,,4,,NACE Rev 1,67.2,67.2,,,,,67,,,
ffe43eb2-9b81-4f61-ae61-d230555f6f41,Transition,,,7f67e463-cf75-4ea5-b306-ae93e0d8c14d,8c5a3ff7-ee32-4c16-b4d2-b24a4512595b,,,,,,,,NACE Rev 1 to Rev 2,,,,,,,,67.2,66.21,Activities of insurance risk and damage evaluators
3ab75c16-3446-46d3-94a2-3e480457197b,Transition,,,7f67e463-cf75-4ea5-b306-ae93e0d8c14d,aca4a658-ccc5-48a4-bff3-277222e1c01d,,,,,,,,NACE Rev 1 to Rev 2,,,,,,,,67.2,66.22,Activities of insurance agents
623b18b0-8b7d-4f96-86df-236a09ca278c,Transition,,,7f67e463-cf75-4ea5-b306-ae93e0d8c14d,e6c60c7b-442c-45b6-8eab-7a289c81b20d,,,,,,,,NACE Rev 1 to Rev 2,,,,,,,,67.2,66.29,"- Salvage administration
- Actuarial services"
33dfb93c-2cc5-4368-aa64-3a482b4c74db,Attribute,7f67e463-cf75-4ea5-b306-ae93e0d8c14d,Activities auxiliary to insurance and pension funding,,,,,,,,5,,NACE Rev 1,67.20,67.2,,,,,67.2,,,
7f176d62-1944-476b-a788-379ba445f7f3,Object,417c781b-2fcb-404a-a151-596d895b9802,"Real estate, renting and business activities",,,,,,,,1,,NACE Rev 1,K,K,K,,,,,,,
33a3c572-828d-4143-817b-5b268f07fead,Group,7f176d62-1944-476b-a788-379ba445f7f3,"Real estate, renting and business activities",,,,,,,,2,,NACE Rev 1,KA,KA,KA,,,,K,,,
4a0f1c7c-431e-40be-b59e-541517d8e2cf,Group,33a3c572-828d-4143-817b-5b268f07fead,Real estate activities,,,,,,,,3,,NACE Rev 1,70,70,KA70,,,,KA,,,
122b6039-bed7-41b3-914a-feb37f2387b5,Group,4a0f1c7c-431e-40be-b59e-541517d8e2cf,Real estate activities with own property,,,,,,,,4,,NACE Rev 1,70.1,70.1,,,,,70,,,
74d53bb1-dcfc-4ac3-8bc9-15f27569ebd2,Attribute,122b6039-bed7-41b3-914a-feb37f2387b5,Development and selling of real estate,,"2a485540-5a79-49cc-9a04-731b499a6352,58ef9a6f-8ead-4741-9f03-54c55538123e",,,,,,5,,NACE Rev 1,70.11,70.11,,,,,70.1,,,
c6805f22-d912-4ba6-8791-8fcf1c0e1b74,Transition,,,74d53bb1-dcfc-4ac3-8bc9-15f27569ebd2,2a485540-5a79-49cc-9a04-731b499a6352,,,,,,,,NACE Rev 1 to Rev 2,,,,,,,,70.11,41.1,Except for developers for civil engineering projects. The developers should then be classified in the class in which the project belongs in division 42.
14eefd35-bbd4-4c6c-96f1-bf279188e450,Transition,,,74d53bb1-dcfc-4ac3-8bc9-15f27569ebd2,58ef9a6f-8ead-4741-9f03-54c55538123e,,,,,,,,NACE Rev 1 to Rev 2,,,,,,,,70.11,42,There is a correspondence for developers for civil engineering projects. The developers should then be classified in the class in which the project belongs in division 42.
eb66d15a-5b99-45e9-b294-300c1e7fc7c6,Attribute,122b6039-bed7-41b3-914a-feb37f2387b5,Buying and selling of own real estate,,05f7a50d-f37f-4966-b625-a5b95f24d46f,,,,,,5,,NACE Rev 1,70.12,70.12,,,,,70.1,,,
b80b65c1-1cac-4805-aef1-9aea7cb842f5,Transition,,,eb66d15a-5b99-45e9-b294-300c1e7fc7c6,05f7a50d-f37f-4966-b625-a5b95f24d46f,,,,,,,,NACE Rev 1 to Rev 2,,,,,,,,70.12,68.1,=
05309b56-b18b-46a3-9f74-bb2ae1a63e95,Group,4a0f1c7c-431e-40be-b59e-541517d8e2cf,Letting of own property,,5cd81bbe-ccd0-48ef-abe0-768fddc5f05c,,,,,,4,,NACE Rev 1,70.2,70.2,,,,,70,,,
c287c854-8ce3-4ed9-a9e8-cfcde7dcc4e2,Transition,,,05309b56-b18b-46a3-9f74-bb2ae1a63e95,5cd81bbe-ccd0-48ef-abe0-768fddc5f05c,,,,,,,,NACE Rev 1 to Rev 2,,,,,,,,70.2,68.2,=
56188837-a79d-40eb-9322-b2ae510ba6d3,Attribute,05309b56-b18b-46a3-9f74-bb2ae1a63e95,Letting of own property,,,,,,,,5,,NACE Rev 1,70.20,70.2,,,,,70.2,,,
febe2d72-3ed2-4b05-82ac-f0d7c9a2d4f9,Group,4a0f1c7c-431e-40be-b59e-541517d8e2cf,Real estate activities on a fee or contract basis,,,,,,,,4,,NACE Rev 1,70.3,70.3,,,,,70,,,
203841d0-eca1-4a85-ac7d-dc52265de979,Attribute,febe2d72-3ed2-4b05-82ac-f0d7c9a2d4f9,Real estate agencies,,1030fdda-ddd8-404c-8e7a-19d0ebdeb674,,,,,,5,,NACE Rev 1,70.31,70.31,,,,,70.3,,,
7e45a94c-269f-49c9-9d93-22f70529d6d7,Transition,,,203841d0-eca1-4a85-ac7d-dc52265de979,1030fdda-ddd8-404c-8e7a-19d0ebdeb674,,,,,,,,NACE Rev 1 to Rev 2,,,,,,,,70.31,68.31,=
aeb7dddb-6f3c-4f36-a563-fab5fd253f2e,Attribute,febe2d72-3ed2-4b05-82ac-f0d7c9a2d4f9,Management of real estate on a fee or contract basis,,"0790df24-fe00-48da-8674-d8eedf564406,aa477bcb-ce99-4ec2-b113-9b2517b18cc6",,,,,,5,,NACE Rev 1,70.32,70.32,,,,,70.3,,,
c6836e67-19e5-40cd-8e46-25da20c896f6,Transition,,,aeb7dddb-6f3c-4f36-a563-fab5fd253f2e,0790df24-fe00-48da-8674-d8eedf564406,,,,,,,,NACE Rev 1 to Rev 2,,,,,,,,70.32,68.32,"- Rent-collecting agencies
- Facility operation"
ef14667e-8e34-40a7-9d7d-ab6611c6fa11,Transition,,,aeb7dddb-6f3c-4f36-a563-fab5fd253f2e,aa477bcb-ce99-4ec2-b113-9b2517b18cc6,,,,,,,,NACE Rev 1 to Rev 2,,,,,,,,70.32,81.1,"- Cleaning and maintaining of premises of a building
- Controlling the heating/ventilation/air conditioning systems
- Making minor repairs
- Janitorial activities"
54abd0e0-a86d-4ee2-86ea-9cc2fd687b1e,Group,33a3c572-828d-4143-817b-5b268f07fead,Renting of machinery and equipment without operator and of personal and household goods,,,,,,,,3,,NACE Rev 1,71,71,KA71,,,,KA,,,
3730ed8e-dba3-4d3c-afc9-4393d7e02385,Group,54abd0e0-a86d-4ee2-86ea-9cc2fd687b1e,Renting of automobiles,,a49845f2-a298-4bb8-9ef0-03cfc750a675,,,,,,4,,NACE Rev 1,71.1,71.1,,,,,71,,,
b3d73f56-38f9-4fde-bde1-05777adea751,Transition,,,3730ed8e-dba3-4d3c-afc9-4393d7e02385,a49845f2-a298-4bb8-9ef0-03cfc750a675,,,,,,,,NACE Rev 1 to Rev 2,,,,,,,,71.1,77.11,=
6eadc21d-cc9f-442e-b4e7-8c4e881496fb,Attribute,3730ed8e-dba3-4d3c-afc9-4393d7e02385,Renting of automobiles,,,,,,,,5,,NACE Rev 1,71.10,71.1,,,,,71.1,,,
f3f7e733-7164-44e9-a9d9-0d2d915ca9a8,Group,54abd0e0-a86d-4ee2-86ea-9cc2fd687b1e,Renting of other transport equipment,,,,,,,,4,,NACE Rev 1,71.2,71.2,,,,,71,,,
e3b3c48d-4d25-4b01-b72c-cae50be802d5,Attribute,f3f7e733-7164-44e9-a9d9-0d2d915ca9a8,Renting of other land transport equipment,,"8ffd46d4-7600-49db-8da1-a41cb6b1ddae,395ddaae-2d32-4ce4-81ab-0e89cd7916ed",,,,,,5,,NACE Rev 1,71.21,71.21,,,,,71.2,,,
63011c4d-bebb-4275-87cb-7c486a83d94c,Transition,,,e3b3c48d-4d25-4b01-b72c-cae50be802d5,8ffd46d4-7600-49db-8da1-a41cb6b1ddae,,,,,,,,NACE Rev 1 to Rev 2,,,,,,,,71.21,77.12,"Rental and operational leasing of land-transport equipment without drivers, except automobiles:
- trucks, haulage tractors, trailers and semi-trailers
- recreational vehicles"
24596a79-6471-436b-bd2f-7f6cb4b70a71,Transition,,,e3b3c48d-4d25-4b01-b72c-cae50be802d5,395ddaae-2d32-4ce4-81ab-0e89cd7916ed,,,,,,,,NACE Rev 1 to Rev 2,,,,,,,,71.21,77.39,"Rental and operational leasing of land-transport equipment without drivers, except automobiles:
- railroad vehicles
- motorcycles, caravans and campers, etc."
4aee5f69-227b-45a8-b13a-0c89affe2fc3,Attribute,f3f7e733-7164-44e9-a9d9-0d2d915ca9a8,Renting of water transport equipment,,d3c7de69-da84-44a0-ad96-4e85108a2f0f,,,,,,5,,NACE Rev 1,71.22,71.22,,,,,71.2,,,
1a9d7fed-67a7-4934-bbc1-4630c7d784cc,Transition,,,4aee5f69-227b-45a8-b13a-0c89affe2fc3,d3c7de69-da84-44a0-ad96-4e85108a2f0f,,,,,,,,NACE Rev 1 to Rev 2,,,,,,,,71.22,77.34,=
684a8a18-ad53-4f29-914e-b6e475935074,Attribute,f3f7e733-7164-44e9-a9d9-0d2d915ca9a8,Renting of air transport equipment,,2ee810e0-513d-47d4-b336-df31a7b5bb9f,,,,,,5,,NACE Rev 1,71.23,71.23,,,,,71.2,,,
d4ce3325-b58e-47da-bab8-268ae09077e5,Transition,,,684a8a18-ad53-4f29-914e-b6e475935074,2ee810e0-513d-47d4-b336-df31a7b5bb9f,,,,,,,,NACE Rev 1 to Rev 2,,,,,,,,71.23,77.35,=
e19f3bbe-3cda-4388-bac4-1c21f082f0bf,Group,54abd0e0-a86d-4ee2-86ea-9cc2fd687b1e,Renting of other machinery and equipment,,,,,,,,4,,NACE Rev 1,71.3,71.3,,,,,71,,,
c8ffc64d-9d66-4dfa-9033-4edab6fa55be,Attribute,e19f3bbe-3cda-4388-bac4-1c21f082f0bf,Renting of agricultural machinery and equipment,,cd002bc1-1cab-44ac-839f-829daea47697,,,,,,5,,NACE Rev 1,71.31,71.31,,,,,71.3,,,
2a434ff1-02b0-4355-af64-1d9978dc8272,Transition,,,c8ffc64d-9d66-4dfa-9033-4edab6fa55be,cd002bc1-1cab-44ac-839f-829daea47697,,,,,,,,NACE Rev 1 to Rev 2,,,,,,,,71.31,77.31,=
6ec9b017-5fda-45ee-bd4b-e69c0f4aaad3,Attribute,e19f3bbe-3cda-4388-bac4-1c21f082f0bf,Renting of construction and civil engineering machinery and equipment,,"3a42b3ee-52ec-4aa0-af16-65aabb443798,395ddaae-2d32-4ce4-81ab-0e89cd7916ed",,,,,,5,,NACE Rev 1,71.32,71.32,,,,,71.3,,,
b855f0ac-fca0-41b1-8414-7f049cda9947,Transition,,,6ec9b017-5fda-45ee-bd4b-e69c0f4aaad3,3a42b3ee-52ec-4aa0-af16-65aabb443798,,,,,,,,NACE Rev 1 to Rev 2,,,,,,,,71.32,77.32,"- Rental and operational leasing of construction and civil-engineering machinery and equipment without operator
- Rental of scaffolds and work platforms without erection and dismantling"
93cbed2d-7779-41c6-8453-7ea31a438872,Transition,,,6ec9b017-5fda-45ee-bd4b-e69c0f4aaad3,395ddaae-2d32-4ce4-81ab-0e89cd7916ed,,,,,,,,NACE Rev 1 to Rev 2,,,,,,,,71.32,77.39,Rental of accommodation or office containers
340f351e-4ca5-4293-a342-30820244e32a,Attribute,e19f3bbe-3cda-4388-bac4-1c21f082f0bf,"Renting of office machinery and equipment, including computers",,a1a554b1-03fb-411c-a6ef-83d1b44c5034,,,,,,5,,NACE Rev 1,71.33,71.33,,,,,71.3,,,
f5f32b7d-36bf-4400-a83f-743cdbe91015,Transition,,,340f351e-4ca5-4293-a342-30820244e32a,a1a554b1-03fb-411c-a6ef-83d1b44c5034,,,,,,,,NACE Rev 1 to Rev 2,,,,,,,,71.33,77.33,=
28c795d7-b838-45de-b7e8-44de59f6bf71,Attribute,e19f3bbe-3cda-4388-bac4-1c21f082f0bf,Renting of other machinery and equipment n.e.c.,,395ddaae-2d32-4ce4-81ab-0e89cd7916ed,,,,,,5,,NACE Rev 1,71.34,71.34,,,,,71.3,,,
2e3b05c3-ea7e-4da2-9f65-6f2601699088,Transition,,,28c795d7-b838-45de-b7e8-44de59f6bf71,395ddaae-2d32-4ce4-81ab-0e89cd7916ed,,,,,,,,NACE Rev 1 to Rev 2,,,,,,,,71.34,77.39,All
bc69ea4c-4740-4c66-9066-3ba9a761941a,Group,54abd0e0-a86d-4ee2-86ea-9cc2fd687b1e,Renting of personal and household goods n.e.c.,,"db1b6fd3-1ac7-4dcf-bf27-4efecb29d420,899fcf46-b004-4850-8a72-e5c63fb9fa89,d2394bbe-3439-4427-a3d8-d2552b38720a",,,,,,4,,NACE Rev 1,71.4,71.4,,,,,71,,,
90913e16-a808-49ff-a60c-7b831e83cd49,Transition,,,bc69ea4c-4740-4c66-9066-3ba9a761941a,db1b6fd3-1ac7-4dcf-bf27-4efecb29d420,,,,,,,,NACE Rev 1 to Rev 2,,,,,,,,71.4,77.21,"Rental of other goods, to households or industries:
- pleasure boats
- bicycles
- sports equipment"
370d9074-34c1-44f9-b101-92227f0439d8,Transition,,,bc69ea4c-4740-4c66-9066-3ba9a761941a,899fcf46-b004-4850-8a72-e5c63fb9fa89,,,,,,,,NACE Rev 1 to Rev 2,,,,,,,,71.4,77.22,"Rental of video tapes, DVDs (films and videos)"
3f3a033d-d35b-48c8-b184-dff950929688,Transition,,,bc69ea4c-4740-4c66-9066-3ba9a761941a,d2394bbe-3439-4427-a3d8-d2552b38720a,,,,,,,,NACE Rev 1 to Rev 2,,,,,,,,71.4,77.29,"Rental of other goods, to households or industries (all except pleasure boats, bicycles, sports equipment, films and videos, but including music CDs and tapes)"
6b3079e7-6b6e-4b73-9d82-7aca5d23a54d,Attribute,bc69ea4c-4740-4c66-9066-3ba9a761941a,Renting of personal and household goods n.e.c.,,,,,,,,5,,NACE Rev 1,71.40,71.4,,,,,71.4,,,
b9b04af6-b293-4c35-bc05-7be6e0aa1d97,Group,33a3c572-828d-4143-817b-5b268f07fead,Computer and related activities,,,,,,,,3,,NACE Rev 1,72,72,KA72,,,,KA,,,
7aab1406-8a7b-44b9-8b89-6025aa2368bc,Group,b9b04af6-b293-4c35-bc05-7be6e0aa1d97,Hardware consultancy,,9c86fd0c-53a1-4f3c-b0d2-4994723ff0d5,,,,,,4,,NACE Rev 1,72.1,72.1,,,,,72,,,
41a12c9c-c486-4c94-80d8-2f650f2faace,Transition,,,7aab1406-8a7b-44b9-8b89-6025aa2368bc,9c86fd0c-53a1-4f3c-b0d2-4994723ff0d5,,,,,,,,NACE Rev 1 to Rev 2,,,,,,,,72.1,62.02,All
e2e2177f-c343-4785-8bc4-e550881920d6,Attribute,7aab1406-8a7b-44b9-8b89-6025aa2368bc,Hardware consultancy,,,,,,,,5,,NACE Rev 1,72.10,72.1,,,,,72.1,,,
1766f1c8-edfd-41a2-b5f5-83e41924176f,Group,b9b04af6-b293-4c35-bc05-7be6e0aa1d97,Software consultancy and supply,,,,,,,,4,,NACE Rev 1,72.2,72.2,,,,,72,,,
f199a906-2662-4cc0-9b21-1ece181f93f3,Attribute,1766f1c8-edfd-41a2-b5f5-83e41924176f,Software consultancy and supply,,,,,,,,5,,NACE Rev 1,72.20,72.2,,,,,72.2,,,
fa7a1ebc-4cb7-4c07-a7a7-40c759a4b9fd,Group,b9b04af6-b293-4c35-bc05-7be6e0aa1d97,Data processing,,"37f72558-cbf4-4373-82ab-3f9035b206df,12aa07a1-ef89-4ddd-85f2-4a6ffd5210b9",,,,,,4,,NACE Rev 1,72.3,72.3,,,,,72,,,
4873e8a8-d5d8-45b6-87ee-868155728917,Transition,,,fa7a1ebc-4cb7-4c07-a7a7-40c759a4b9fd,37f72558-cbf4-4373-82ab-3f9035b206df,,,,,,,,NACE Rev 1 to Rev 2,,,,,,,,72.3,62.03,Management and operation on a continuing basis of data processing facilities belonging to others
7e95ba84-67be-4697-91be-02815ab70b5d,Transition,,,fa7a1ebc-4cb7-4c07-a7a7-40c759a4b9fd,12aa07a1-ef89-4ddd-85f2-4a6ffd5210b9,,,,,,,,NACE Rev 1 to Rev 2,,,,,,,,72.3,63.11,"- Database related activities: provision of data in a certain order or sequence, by on-line data retrieval or accessibility (computerized management) to everybody or to limited users, sorted on demand
- Processing of data employing either the customer’s o"
661939d7-26b1-48b3-b3f2-2d6994249008,Attribute,fa7a1ebc-4cb7-4c07-a7a7-40c759a4b9fd,Data processing,,,,,,,,5,,NACE Rev 1,72.30,72.3,,,,,72.3,,,
