ID,TYPE,PARENT,NAME,SOURCE,TARGET,REFERENCE_MODEL_ID,TERM_ID,LABEL,,PROPERTIES:,NACE Code (EU Taxonomy Format),EU Taxonomy Activity Code,Description,Criteria,NACE Codes
c4b6bf77-d03a-42b5-9b26-129b156d042a,Group,4a2ae37d-ce91-45ad-aa0f-ea1e5b9cb5bc,B7.1 - Mining of iron ores,,,,,,,,B7.1,,,,
9f16fcfe-c2a9-4fe6-ad82-0e2dc274ae0a,Attribute,c4b6bf77-d03a-42b5-9b26-129b156d042a,B7.1.0 - Mining of iron ores,,,,,,,,B7.10,,,,
4a1caf3b-fe68-4aab-9754-ad9913b8f90d,Group,4a2ae37d-ce91-45ad-aa0f-ea1e5b9cb5bc,B7.2 - Mining of non-ferrous metal ores,,,,,,,,B7.2,,,,
51f5fde7-0e51-4f3b-b3f8-93369ebff0ed,Attribute,4a1caf3b-fe68-4aab-9754-ad9913b8f90d,B7.2.1 - Mining of uranium and thorium ores,,,,,,,,B7.21,,,,
ed6e3f20-ac71-482e-a784-f56cef56408f,Attribute,4a1caf3b-fe68-4aab-9754-ad9913b8f90d,B7.2.9 - Mining of other non-ferrous metal ores,,,,,,,,B7.29,,,,
c098b88e-e30f-46a3-acd9-06e52fbf1219,Group,130f06db-b8a2-4dc9-95b7-8cab5a760e66,B8 - Other mining and quarrying,,,,,,,,B8,,,,
b466df01-dd96-4409-8287-282c7b5b49d1,Group,c098b88e-e30f-46a3-acd9-06e52fbf1219,"B8.1 - Quarrying of stone, sand and clay",,,,,,,,B8.1,,,,
b18797cd-6e04-47d7-b87a-94ed025a7cd3,Attribute,b466df01-dd96-4409-8287-282c7b5b49d1,"B8.1.1 - Quarrying of ornamental and building stone, limestone, gypsum, chalk and slate",,,,,,,,B8.11,,,,
5d127aaa-415a-4e51-a9dd-f1753ad87d63,Attribute,b466df01-dd96-4409-8287-282c7b5b49d1,B8.1.2 - Operation of gravel and sand pits; mining of clays and kaolin,,,,,,,,B8.12,,,,
4d0ffdd5-8c24-4266-94e8-ff05fdb93a07,Group,c098b88e-e30f-46a3-acd9-06e52fbf1219,B8.9 - Mining and quarrying n.e.c.,,,,,,,,B8.9,,,,
6bac3341-0315-431b-9294-c27035f7a776,Attribute,4d0ffdd5-8c24-4266-94e8-ff05fdb93a07,B8.9.1 - Mining of chemical and fertiliser minerals,,,,,,,,B8.91,,,,
7f192373-7fd0-47bc-9efb-86bae4336bc2,Attribute,4d0ffdd5-8c24-4266-94e8-ff05fdb93a07,B8.9.2 - Extraction of peat,,,,,,,,B8.92,,,,
a617b17e-f47b-4112-9647-9378f40e9a97,Attribute,4d0ffdd5-8c24-4266-94e8-ff05fdb93a07,B8.9.3 - Extraction of salt,,,,,,,,B8.93,,,,
9f670ebb-cfa6-4640-a876-b92713a9fb54,Attribute,4d0ffdd5-8c24-4266-94e8-ff05fdb93a07,B8.9.9 - Other mining and quarrying n.e.c.,,,,,,,,B8.99,,,,
cca964fd-7525-40f1-ae89-adf019d60b9d,Group,130f06db-b8a2-4dc9-95b7-8cab5a760e66,B9 - Mining support service activities,,,,,,,,B9,,,,
27e0a16e-d4f5-429f-9fcc-6dba33831133,Group,cca964fd-7525-40f1-ae89-adf019d60b9d,B9.1 - Support activities for petroleum and natural gas extraction,,,,,,,,B9.1,,,,
d5f0a299-216f-4aac-a6bc-3fea111e7faf,Attribute,27e0a16e-d4f5-429f-9fcc-6dba33831133,B9.1.0 - Support activities for petroleum and natural gas extraction,,,,,,,,B9.10,,,,
dfafdafb-d3e6-450d-9342-655655c91840,Group,cca964fd-7525-40f1-ae89-adf019d60b9d,B9.9 - Support activities for other mining and quarrying,,,,,,,,B9.9,,,,
ba45a445-71e4-4a2c-ae31-825fe09f970a,Attribute,dfafdafb-d3e6-450d-9342-655655c91840,B9.9.0 - Support activities for other mining and quarrying,,,,,,,,B9.90,,,,
fba40064-7964-405b-a45c-81f7cf372161,Object,48a81836-a32d-4c7e-99fd-e66ba6cf1d52,C - Manufacturing,,,,,,,,C,,,,
9630c213-cd3a-4f06-bd7a-22ca70197291,Group,fba40064-7964-405b-a45c-81f7cf372161,C10 - Manufacture of food products,,,,,,,,C10,,,,
7c8c250e-50ef-4437-96d7-6020505efe72,Group,9630c213-cd3a-4f06-bd7a-22ca70197291,C10.1 - Processing and preserving of meat and production of meat products,,,,,,,,C10.1,,,,
cbd7ee0a-b66e-4215-bf48-ccf8bf435c6b,Attribute,7c8c250e-50ef-4437-96d7-6020505efe72,C10.1.1 - Processing and preserving of meat,,,,,,,,C10.11,,,,
c3233c12-7b55-4bad-b9c8-4f5b7156cc0c,Attribute,7c8c250e-50ef-4437-96d7-6020505efe72,C10.1.2 - Processing and preserving of poultry meat,,,,,,,,C10.12,,,,
e6a8dff8-7c40-4f27-995f-c1c0346a6a1d,Attribute,7c8c250e-50ef-4437-96d7-6020505efe72,C10.1.3 - Production of meat and poultry meat products,,,,,,,,C10.13,,,,
4c9da628-b0b1-42c9-8f90-758ded14b07c,Group,9630c213-cd3a-4f06-bd7a-22ca70197291,"C10.2 - Processing and preserving of fish, crustaceans and molluscs",,,,,,,,C10.2,,,,
4b8b80bb-cc27-41e4-8aed-388c0e7a5922,Attribute,4c9da628-b0b1-42c9-8f90-758ded14b07c,"C10.2.0 - Processing and preserving of fish, crustaceans and molluscs",,,,,,,,C10.20,,,,
786a9523-d242-40c7-add6-e956564362fd,Group,9630c213-cd3a-4f06-bd7a-22ca70197291,C10.3 - Processing and preserving of fruit and vegetables,,,,,,,,C10.3,,,,
2503e195-fb76-4c54-b3eb-347f59d7a694,Attribute,786a9523-d242-40c7-add6-e956564362fd,C10.3.1 - Processing and preserving of potatoes,,,,,,,,C10.31,,,,
4b1a62b6-2d3e-40bf-aca7-9abb17ef16db,Attribute,786a9523-d242-40c7-add6-e956564362fd,C10.3.2 - Manufacture of fruit and vegetable juice,,,,,,,,C10.32,,,,
9bcc5478-e512-4b4a-ad74-e9a61901fa69,Attribute,786a9523-d242-40c7-add6-e956564362fd,C10.3.9 - Other processing and preserving of fruit and vegetables,,,,,,,,C10.39,,,,
fdd112f4-9686-4c48-ad0a-f1eb59f3b471,Group,9630c213-cd3a-4f06-bd7a-22ca70197291,C10.4 - Manufacture of vegetable and animal oils and fats,,,,,,,,C10.4,,,,
047c1b43-f7f7-4d64-a249-6aa7231c8605,Attribute,fdd112f4-9686-4c48-ad0a-f1eb59f3b471,C10.4.1 - Manufacture of oils and fats,,,,,,,,C10.41,,,,
9f413707-a40d-4913-bb46-a38d16d179fe,Attribute,fdd112f4-9686-4c48-ad0a-f1eb59f3b471,C10.4.2 - Manufacture of margarine and similar edible fats,,,,,,,,C10.42,,,,
4ac38046-20cc-4261-a6da-228247417ffc,Group,9630c213-cd3a-4f06-bd7a-22ca70197291,C10.5 - Manufacture of dairy products,,,,,,,,C10.5,,,,
e5e7506b-0c2f-4321-b475-c083da936ffb,Attribute,4ac38046-20cc-4261-a6da-228247417ffc,C10.5.1 - Operation of dairies and cheese making,,,,,,,,C10.51,,,,
30664361-659c-4b44-9a1d-966d502dd642,Attribute,4ac38046-20cc-4261-a6da-228247417ffc,C10.5.2 - Manufacture of ice cream,,,,,,,,C10.52,,,,
01919c0a-6a5c-47fa-84b7-8b1c829efedc,Group,9630c213-cd3a-4f06-bd7a-22ca70197291,"C10.6 - Manufacture of grain mill products, starches and starch products",,,,,,,,C10.6,,,,
610408ef-1ce4-4718-b518-30d79794fa06,Attribute,01919c0a-6a5c-47fa-84b7-8b1c829efedc,C10.6.1 - Manufacture of grain mill products,,,,,,,,C10.61,,,,
5f391c35-2e20-4bd8-88f1-302ba439d27a,Attribute,01919c0a-6a5c-47fa-84b7-8b1c829efedc,C10.6.2 - Manufacture of starches and starch products,,,,,,,,C10.62,,,,
64cfa516-d7df-4279-857b-42dbdc617a37,Group,9630c213-cd3a-4f06-bd7a-22ca70197291,C10.7 - Manufacture of bakery and farinaceous products,,,,,,,,C10.7,,,,
da5c64f5-1cb4-4561-974f-81abb170d81a,Attribute,64cfa516-d7df-4279-857b-42dbdc617a37,C10.7.1 - Manufacture of bread; manufacture of fresh pastry goods and cakes,,,,,,,,C10.71,,,,
2c439363-4e00-4149-b1a6-b6b2caddbe8a,Attribute,64cfa516-d7df-4279-857b-42dbdc617a37,C10.7.2 - Manufacture of rusks and biscuits; manufacture of preserved pastry goods and cakes,,,,,,,,C10.72,,,,
26c7f522-a7de-474c-aefd-c6453ea719da,Attribute,64cfa516-d7df-4279-857b-42dbdc617a37,"C10.7.3 - Manufacture of macaroni, noodles, couscous and similar farinaceous products",,,,,,,,C10.73,,,,
d907d7b7-95a5-4155-bb75-8155aebbd7d4,Group,9630c213-cd3a-4f06-bd7a-22ca70197291,C10.8 - Manufacture of other food products,,,,,,,,C10.8,,,,
cb118984-1cdd-4240-9019-750e636688ca,Attribute,d907d7b7-95a5-4155-bb75-8155aebbd7d4,C10.8.1 - Manufacture of sugar,,,,,,,,C10.81,,,,
5e89fec5-9b12-4e56-a594-c07f1998f5c0,Attribute,d907d7b7-95a5-4155-bb75-8155aebbd7d4,"C10.8.2 - Manufacture of cocoa, chocolate and sugar confectionery",,,,,,,,C10.82,,,,
78aaa933-9afe-4b48-864e-36c814e98377,Attribute,d907d7b7-95a5-4155-bb75-8155aebbd7d4,C10.8.3 - Processing of tea and coffee,,,,,,,,C10.83,,,,
00ae8533-82f5-44ac-8bd5-36dc5ba9d3be,Attribute,d907d7b7-95a5-4155-bb75-8155aebbd7d4,C10.8.4 - Manufacture of condiments and seasonings,,,,,,,,C10.84,,,,
74d24eba-0d5f-4da1-bace-c08ca756de51,Attribute,d907d7b7-95a5-4155-bb75-8155aebbd7d4,C10.8.5 - Manufacture of prepared meals and dishes,,,,,,,,C10.85,,,,
9e896228-4730-49d8-a58d-e60b09c79b64,Attribute,d907d7b7-95a5-4155-bb75-8155aebbd7d4,C10.8.6 - Manufacture of homogenised food preparations and dietetic food,,,,,,,,C10.86,,,,
0aaf98f3-8b51-4643-888c-fda2fcd87525,Attribute,d907d7b7-95a5-4155-bb75-8155aebbd7d4,C10.8.9 - Manufacture of other food products n.e.c.,,,,,,,,C10.89,,,,
31f39ae6-3fbb-48c9-a7d9-bc7a141c736b,Group,9630c213-cd3a-4f06-bd7a-22ca70197291,C10.9 - Manufacture of prepared animal feeds,,,,,,,,C10.9,,,,
5753c804-56f1-4b33-b1b8-e9a02439660e,Attribute,31f39ae6-3fbb-48c9-a7d9-bc7a141c736b,C10.9.1 - Manufacture of prepared feeds for farm animals,,,,,,,,C10.91,,,,
65ca0761-c3aa-43fd-b938-d4d5d1fb642c,Attribute,31f39ae6-3fbb-48c9-a7d9-bc7a141c736b,C10.9.2 - Manufacture of prepared pet foods,,,,,,,,C10.92,,,,
370b7d10-77db-4a8e-a86b-604dc68f5635,Group,fba40064-7964-405b-a45c-81f7cf372161,C11 - Manufacture of beverages,,,,,,,,C11,,,,
6dcb8ef9-efea-450c-8f45-44c3b7cef2ea,Group,370b7d10-77db-4a8e-a86b-604dc68f5635,C11.0 - Manufacture of beverages,,,,,,,,C11.0,,,,
719a7d66-9acd-4137-86d2-ddf1c6a393c0,Attribute,6dcb8ef9-efea-450c-8f45-44c3b7cef2ea,"C11.0.1 - Distilling, rectifying and blending of spirits",,,,,,,,C11.01,,,,
60086242-0654-4e81-88f8-d04dbe7255b6,Attribute,6dcb8ef9-efea-450c-8f45-44c3b7cef2ea,C11.0.2 - Manufacture of wine from grape,,,,,,,,C11.02,,,,
f83b4e13-f940-44de-b9f9-c0370c0d2334,Attribute,6dcb8ef9-efea-450c-8f45-44c3b7cef2ea,C11.0.3 - Manufacture of cider and other fruit wines,,,,,,,,C11.03,,,,
ed02ff2a-02d9-421f-9f89-e1c52fedc04a,Attribute,6dcb8ef9-efea-450c-8f45-44c3b7cef2ea,C11.0.4 - Manufacture of other non-distilled fermented beverages,,,,,,,,C11.04,,,,
030d56cc-0625-4631-a3fa-b91eeeccb1a6,Attribute,6dcb8ef9-efea-450c-8f45-44c3b7cef2ea,C11.0.5 - Manufacture of beer,,,,,,,,C11.05,,,,
c01424f3-7c5c-49dd-b704-755facc0c38c,Attribute,6dcb8ef9-efea-450c-8f45-44c3b7cef2ea,C11.0.6 - Manufacture of malt,,,,,,,,C11.06,,,,
a25d5cc2-f03b-454c-9e54-a551ccbfdb70,Attribute,6dcb8ef9-efea-450c-8f45-44c3b7cef2ea,C11.0.7 - Manufacture of soft drinks; production of mineral waters and other bottled waters,,,,,,,,C11.07,,,,
f296ffc7-8541-4e8e-a3ab-98c750628310,Group,fba40064-7964-405b-a45c-81f7cf372161,C12 - Manufacture of tobacco products,,,,,,,,C12,,,,
13a9de01-575a-45b7-ad18-ad0edf7f0502,Group,f296ffc7-8541-4e8e-a3ab-98c750628310,C12.0 - Manufacture of tobacco products,,,,,,,,C12.0,,,,
8a100ea7-63dd-47b3-a1a4-bedf490e86cd,Attribute,13a9de01-575a-45b7-ad18-ad0edf7f0502,C12.0.0 - Manufacture of tobacco products,,,,,,,,C12.00,,,,
a7b23df8-eaad-4cbb-b8b8-415aad3bf64c,Group,fba40064-7964-405b-a45c-81f7cf372161,C13 - Manufacture of textiles,,,,,,,,C13,,,,
5ee5f904-d030-464c-9d30-b656a37f1c95,Group,a7b23df8-eaad-4cbb-b8b8-415aad3bf64c,C13.1 - Preparation and spinning of textile fibres,,,,,,,,C13.1,,,,
eea72392-96ba-4215-a27b-264514b077ca,Attribute,5ee5f904-d030-464c-9d30-b656a37f1c95,C13.1.0 - Preparation and spinning of textile fibres,,,,,,,,C13.10,,,,
06ab6946-23da-4283-a92a-28b63e5555f3,Group,a7b23df8-eaad-4cbb-b8b8-415aad3bf64c,C13.2 - Weaving of textiles,,,,,,,,C13.2,,,,
0c0dcb95-b176-44d6-9e37-d51cb6678cb2,Attribute,06ab6946-23da-4283-a92a-28b63e5555f3,C13.2.0 - Weaving of textiles,,,,,,,,C13.20,,,,
a6e59229-1f51-4716-9129-3770c06f54eb,Group,a7b23df8-eaad-4cbb-b8b8-415aad3bf64c,C13.3 - Finishing of textiles,,,,,,,,C13.3,,,,
dfcb784b-7b91-44d5-9bae-8e015fd6282d,Attribute,a6e59229-1f51-4716-9129-3770c06f54eb,C13.3.0 - Finishing of textiles,,,,,,,,C13.30,,,,
d226fc88-40c3-42ae-9eb7-35395f1a07c2,Group,a7b23df8-eaad-4cbb-b8b8-415aad3bf64c,C13.9 - Manufacture of other textiles,,,,,,,,C13.9,,,,
31d24091-4031-4c9f-9d77-ed0f6ebe09b6,Attribute,d226fc88-40c3-42ae-9eb7-35395f1a07c2,C13.9.1 - Manufacture of knitted and crocheted fabrics,,,,,,,,C13.91,,,,
61ff045a-66c9-4448-bae1-1345493aa93d,Attribute,d226fc88-40c3-42ae-9eb7-35395f1a07c2,"C13.9.2 - Manufacture of made-up textile articles, except apparel",,,,,,,,C13.92,,,,
0941f86d-eef0-4cc0-ae04-f46fa900fcee,Attribute,d226fc88-40c3-42ae-9eb7-35395f1a07c2,C13.9.3 - Manufacture of carpets and rugs,,,,,,,,C13.93,,,,
a29f8351-12a3-4155-95f5-3042e807a90b,Attribute,d226fc88-40c3-42ae-9eb7-35395f1a07c2,"C13.9.4 - Manufacture of cordage, rope, twine and netting",,,,,,,,C13.94,,,,
8e699032-7c92-4e7a-ac9a-dbf375361282,Attribute,d226fc88-40c3-42ae-9eb7-35395f1a07c2,"C13.9.5 - Manufacture of non-wovens and articles made from non-wovens, except apparel",,,,,,,,C13.95,,,,
3ced99f7-7697-4489-9939-cd4a9c61f23f,Attribute,d226fc88-40c3-42ae-9eb7-35395f1a07c2,C13.9.6 - Manufacture of other technical and industrial textiles,,,,,,,,C13.96,,,,
bb0aef18-bcb7-44b8-ab2a-f4c59e9dc906,Attribute,d226fc88-40c3-42ae-9eb7-35395f1a07c2,C13.9.9 - Manufacture of other textiles n.e.c.,,,,,,,,C13.99,,,,
dddde1fa-d4b1-4a10-bce5-8114e63fb313,Group,fba40064-7964-405b-a45c-81f7cf372161,C14 - Manufacture of wearing apparel,,,,,,,,C14,,,,
3f75d2e2-1a7c-43ed-b31c-1b8c21c6b166,Group,dddde1fa-d4b1-4a10-bce5-8114e63fb313,"C14.1 - Manufacture of wearing apparel, except fur apparel",,,,,,,,C14.1,,,,
46ffbe3c-1b59-483a-bed2-319eeec63e99,Attribute,3f75d2e2-1a7c-43ed-b31c-1b8c21c6b166,C14.1.1 - Manufacture of leather clothes,,,,,,,,C14.11,,,,
27f95a0f-499e-4a00-a549-19b14d5aba3f,Attribute,3f75d2e2-1a7c-43ed-b31c-1b8c21c6b166,C14.1.2 - Manufacture of workwear,,,,,,,,C14.12,,,,
1e10308d-bf79-4c28-ac51-fac8ccda3be1,Attribute,3f75d2e2-1a7c-43ed-b31c-1b8c21c6b166,C14.1.3 - Manufacture of other outerwear,,,,,,,,C14.13,,,,
d544e71a-d978-4a78-8c11-0bc982085438,Attribute,3f75d2e2-1a7c-43ed-b31c-1b8c21c6b166,C14.1.4 - Manufacture of underwear,,,,,,,,C14.14,,,,
bbb9fce5-57bb-4d83-a006-700211a0df8f,Attribute,3f75d2e2-1a7c-43ed-b31c-1b8c21c6b166,C14.1.9 - Manufacture of other wearing apparel and accessories,,,,,,,,C14.19,,,,
ff1d1afc-93c2-4bde-b3fa-82f1e9ad313d,Group,dddde1fa-d4b1-4a10-bce5-8114e63fb313,C14.2 - Manufacture of articles of fur,,,,,,,,C14.2,,,,
b7e2f451-3216-48f6-ade8-684d1548a845,Attribute,ff1d1afc-93c2-4bde-b3fa-82f1e9ad313d,C14.2.0 - Manufacture of articles of fur,,,,,,,,C14.20,,,,
a083818d-f190-4456-8af7-d6f895e9539e,Group,dddde1fa-d4b1-4a10-bce5-8114e63fb313,C14.3 - Manufacture of knitted and crocheted apparel,,,,,,,,C14.3,,,,
13048311-b6b3-4fb2-890a-55425e19b939,Attribute,a083818d-f190-4456-8af7-d6f895e9539e,C14.3.1 - Manufacture of knitted and crocheted hosiery,,,,,,,,C14.31,,,,
dcc34574-d4a2-4e92-9c83-4d3a5f7137cc,Attribute,a083818d-f190-4456-8af7-d6f895e9539e,C14.3.9 - Manufacture of other knitted and crocheted apparel,,,,,,,,C14.39,,,,
b5146e01-1feb-4104-b318-e1a06832c2a8,Group,fba40064-7964-405b-a45c-81f7cf372161,C15 - Manufacture of leather and related products,,,,,,,,C15,,,,
e36d0391-107b-45ea-8917-868d56e458f6,Group,b5146e01-1feb-4104-b318-e1a06832c2a8,"C15.1 - Tanning and dressing of leather; manufacture of luggage, handbags, saddlery and harness; dressing and dyeing of fur",,,,,,,,C15.1,,,,
79973d67-5a7e-4322-80e0-624afebe221e,Attribute,e36d0391-107b-45ea-8917-868d56e458f6,C15.1.1 - Tanning and dressing of leather; dressing and dyeing of fur,,,,,,,,C15.11,,,,
cd64473c-d3d7-4fcd-b00e-c2f693eed3ab,Attribute,e36d0391-107b-45ea-8917-868d56e458f6,"C15.1.2 - Manufacture of luggage, handbags and the like, saddlery and harness",,,,,,,,C15.12,,,,
e50032e6-7b33-4570-8913-8b2dc6854520,Group,b5146e01-1feb-4104-b318-e1a06832c2a8,C15.2 - Manufacture of footwear,,,,,,,,C15.2,,,,
67a7ced8-839b-4e8e-863c-f852c6f58046,Attribute,e50032e6-7b33-4570-8913-8b2dc6854520,C15.2.0 - Manufacture of footwear,,,,,,,,C15.20,,,,
6b3e8932-904b-45a0-b5ab-9fe8d50fe35c,Group,fba40064-7964-405b-a45c-81f7cf372161,"C16 - Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",,"b13cf3f5-139f-4673-b4ee-cc3b9fe5a796,9540bee8-9532-4f55-9d67-89383ef77df3,321425dc-67ca-4c5c-b62e-f81eb1a11a51,8596f321-afc9-4693-a134-493fedbc60af",,,,,,C16,,,,
708f93c6-5e2a-480f-83e6-bd7da8f81625,Transition,,,6b3e8932-904b-45a0-b5ab-9fe8d50fe35c,b13cf3f5-139f-4673-b4ee-cc3b9fe5a796,,,,,,,,,,
8f0fb498-ca7b-4ffa-9726-b0b8bfc1307a,Transition,,,6b3e8932-904b-45a0-b5ab-9fe8d50fe35c,9540bee8-9532-4f55-9d67-89383ef77df3,,,,,,,,,,
77123fc1-20b0-4aa5-9de1-7239dc5c5937,Transition,,,6b3e8932-904b-45a0-b5ab-9fe8d50fe35c,321425dc-67ca-4c5c-b62e-f81eb1a11a51,,,,,,,,,,
78cd2a2d-02cc-4e46-b5f8-8bded50772e9,Transition,,,6b3e8932-904b-45a0-b5ab-9fe8d50fe35c,8596f321-afc9-4693-a134-493fedbc60af,,,,,,,,,,
787d0221-612d-44c3-8e6a-da21aedb4b14,Group,6b3e8932-904b-45a0-b5ab-9fe8d50fe35c,C16.1 - Sawmilling and planing of wood,,,,,,,,C16.1,,,,
52941000-8d24-4760-9dee-496aa65cdf32,Attribute,787d0221-612d-44c3-8e6a-da21aedb4b14,C16.1.0 - Sawmilling and planing of wood,,,,,,,,C16.10,,,,
530bc1c1-e14c-4808-b011-c2f2503a044a,Group,6b3e8932-904b-45a0-b5ab-9fe8d50fe35c,"C16.2 - Manufacture of products of wood, cork, straw and plaiting materials",,,,,,,,C16.2,,,,
b236dcd1-8b72-4c8b-a76c-fe9277ac25e9,Attribute,530bc1c1-e14c-4808-b011-c2f2503a044a,C16.2.1 - Manufacture of veneer sheets and wood-based panels,,,,,,,,C16.21,,,,
41ee8eeb-e63d-46be-beef-6fbe92c17d87,Attribute,530bc1c1-e14c-4808-b011-c2f2503a044a,C16.2.2 - Manufacture of assembled parquet floors,,,,,,,,C16.22,,,,
2de3ef0b-2a3b-4a4a-9ba5-9656faea5855,Attribute,530bc1c1-e14c-4808-b011-c2f2503a044a,C16.2.3 - Manufacture of other builders' carpentry and joinery,,09aa5dbd-3777-4c06-b7b9-19326ddb819d,,,,,,C16.23,,,,
dae25503-1e93-4526-ac88-3a23a48b10b4,Transition,,,2de3ef0b-2a3b-4a4a-9ba5-9656faea5855,09aa5dbd-3777-4c06-b7b9-19326ddb819d,,,,,,,,,,
1b1a853b-5e4e-4667-bca5-dcd8b394e836,Attribute,530bc1c1-e14c-4808-b011-c2f2503a044a,C16.2.4 - Manufacture of wooden containers,,,,,,,,C16.24,,,,
c3afb4f2-0ad8-4d8a-b16e-110ffe346a8d,Attribute,530bc1c1-e14c-4808-b011-c2f2503a044a,"C16.2.9 - Manufacture of other products of wood; manufacture of articles of cork, straw and plaiting materials",,,,,,,,C16.29,,,,
c3305cc0-5a95-479c-b6ad-599f72ad73b2,Group,fba40064-7964-405b-a45c-81f7cf372161,C17 - Manufacture of paper and paper products,,"b13cf3f5-139f-4673-b4ee-cc3b9fe5a796,9540bee8-9532-4f55-9d67-89383ef77df3,321425dc-67ca-4c5c-b62e-f81eb1a11a51,8596f321-afc9-4693-a134-493fedbc60af",,,,,,C17,,,,
ff27a1bb-7df7-49e8-8f1b-60ab8895e9f6,Transition,,,c3305cc0-5a95-479c-b6ad-599f72ad73b2,b13cf3f5-139f-4673-b4ee-cc3b9fe5a796,,,,,,,,,,
386bc97c-5010-40d5-a53d-ee01a8c64260,Transition,,,c3305cc0-5a95-479c-b6ad-599f72ad73b2,9540bee8-9532-4f55-9d67-89383ef77df3,,,,,,,,,,
02bd92cd-0e27-47f6-a355-f03157f39c87,Transition,,,c3305cc0-5a95-479c-b6ad-599f72ad73b2,321425dc-67ca-4c5c-b62e-f81eb1a11a51,,,,,,,,,,
befce8b6-eeae-4042-944b-ddf285314ef6,Transition,,,c3305cc0-5a95-479c-b6ad-599f72ad73b2,8596f321-afc9-4693-a134-493fedbc60af,,,,,,,,,,
a740a8d5-4afe-41c4-8001-1a0e585ca38d,Group,c3305cc0-5a95-479c-b6ad-599f72ad73b2,"C17.1 - Manufacture of pulp, paper and paperboard",,,,,,,,C17.1,,,,
86781076-391c-4c0f-a57a-a6e167a3da7e,Attribute,a740a8d5-4afe-41c4-8001-1a0e585ca38d,C17.1.1 - Manufacture of pulp,,,,,,,,C17.11,,,,
688c15ad-c727-4aca-bcbc-aad5b2e87439,Attribute,a740a8d5-4afe-41c4-8001-1a0e585ca38d,C17.1.2 - Manufacture of paper and paperboard,,,,,,,,C17.12,,,,
ad9e5cc9-8393-43f7-9436-df74e001e0b2,Group,c3305cc0-5a95-479c-b6ad-599f72ad73b2,C17.2 - Manufacture of articles of paper and paperboard,,,,,,,,C17.2,,,,
d3251377-ad1c-4b2c-a676-37bd2a2b607d,Attribute,ad9e5cc9-8393-43f7-9436-df74e001e0b2,C17.2.1 - Manufacture of corrugated paper and paperboard and of containers of paper and paperboard,,,,,,,,C17.21,,,,
1f44df7b-fc26-42ec-856d-1af269a8ed31,Attribute,ad9e5cc9-8393-43f7-9436-df74e001e0b2,C17.2.2 - Manufacture of household and sanitary goods and of toilet requisites,,,,,,,,C17.22,,,,
2462a149-8df4-4bca-b265-46936c0c2311,Attribute,ad9e5cc9-8393-43f7-9436-df74e001e0b2,C17.2.3 - Manufacture of paper stationery,,,,,,,,C17.23,,,,
a5cf16ce-01b7-4baf-bef4-0e4f67121c1e,Attribute,ad9e5cc9-8393-43f7-9436-df74e001e0b2,C17.2.4 - Manufacture of wallpaper,,,,,,,,C17.24,,,,
450913cf-33fa-40cd-8d09-528f81aca2f6,Attribute,ad9e5cc9-8393-43f7-9436-df74e001e0b2,C17.2.9 - Manufacture of other articles of paper and paperboard,,,,,,,,C17.29,,,,
f99b2bde-28ea-4bb4-b0bd-98413d7172ae,Group,fba40064-7964-405b-a45c-81f7cf372161,C18 - Printing and reproduction of recorded media,,,,,,,,C18,,,,
b9314673-b3bf-4c7b-8e4f-5780b10404df,Group,f99b2bde-28ea-4bb4-b0bd-98413d7172ae,C18.1 - Printing and service activities related to printing,,,,,,,,C18.1,,,,
527263d5-f637-472b-ab3e-b58e9c8858ee,Attribute,b9314673-b3bf-4c7b-8e4f-5780b10404df,C18.1.1 - Printing of newspapers,,,,,,,,C18.11,,,,
44063e9a-e83c-4833-aea1-eec97c46d067,Attribute,b9314673-b3bf-4c7b-8e4f-5780b10404df,C18.1.2 - Other printing,,,,,,,,C18.12,,,,
ee38b349-7c0d-409e-b291-2446277a6da3,Attribute,b9314673-b3bf-4c7b-8e4f-5780b10404df,C18.1.3 - Pre-press and pre-media services,,,,,,,,C18.13,,,,
cad1fdf9-b39c-4933-8da6-ef5675d9523a,Attribute,b9314673-b3bf-4c7b-8e4f-5780b10404df,C18.1.4 - Binding and related services,,,,,,,,C18.14,,,,
a2424ea8-8136-41b2-bb6a-ed9d23635665,Group,f99b2bde-28ea-4bb4-b0bd-98413d7172ae,C18.2 - Reproduction of recorded media,,,,,,,,C18.2,,,,
e5e2b688-194d-4735-b892-a0c83bb02409,Attribute,a2424ea8-8136-41b2-bb6a-ed9d23635665,C18.2.0 - Reproduction of recorded media,,,,,,,,C18.20,,,,
bb839dbc-50b9-4aa0-87de-0f9d51a3a645,Group,fba40064-7964-405b-a45c-81f7cf372161,C19 - Manufacture of coke and refined petroleum products,,,,,,,,C19,,,,
dd14eb2b-548e-4654-874f-4ebc8bf3812d,Group,bb839dbc-50b9-4aa0-87de-0f9d51a3a645,C19.1 - Manufacture of coke oven products,,,,,,,,C19.1,,,,
222262e8-57f1-47ed-9a27-42bec34300ea,Attribute,dd14eb2b-548e-4654-874f-4ebc8bf3812d,C19.1.0 - Manufacture of coke oven products,,,,,,,,C19.10,,,,
ea2e6637-a3b6-47e1-ace3-5c54ef62b16d,Group,bb839dbc-50b9-4aa0-87de-0f9d51a3a645,C19.2 - Manufacture of refined petroleum products,,,,,,,,C19.2,,,,
